ID,Teff,Teff_err,dnu,dnu_err,numax,numax_err,bp_rp,eps,eps_err,eps_mod
3560181,4707.0,100.0,3.8341078518973535,0.01283832008999064,34.54619335826151,0.20787232003552347,1.4174136999999998,0.9425026884482984,0.026726894649507504,
3631402,4883.0,100.0,4.821548733175976,0.012142675437846863,51.46804857561678,1.642225537423009,1.3305711999999998,0.9867241873712448,0.02512623461870761,
3631821,5233.0,100.0,5.4986651588580235,0.01698727234048114,61.490673074965,0.6291396999550791,1.1967802,1.038787515206774,0.034853723708923146,
3633057,4805.0,100.0,5.213360520476186,0.01826783493766371,53.007932180938546,0.3615817948103732,1.3425789,1.0758872841104885,0.03401749273301724,
3633152,4729.0,100.0,3.9780243314318415,0.01592717312998282,35.4673175049024,0.5208947771733143,1.4243927,1.0116117488875351,0.035116554612068966,
3634720,4922.0,100.0,3.9423473122812362,0.0762670013052138,40.556859318261225,1.283147740474856,1.2688780000000002,0.7340139032320692,0.08323530177227184,
3642038,4743.0,100.0,4.264536977777611,0.012992697115817187,43.203518997663224,0.4452822413380133,1.35221,1.010089720200104,0.0297218587209635,
3645232,4466.0,100.0,1.4407009423554191,0.03453781900410746,9.082132648264412,0.5795552000695086,1.4666443,1.448903940846282,0.08926834715646137,
3656231,4863.0,100.0,4.295851385644596,0.01851922933689876,39.74576234689307,0.621525112278821,1.360055,0.7948704347818955,0.038023455142814966,
3733028,4979.0,100.0,13.278690620902164,0.007054807465068258,181.487507993411,0.8622882983593882,1.1998482,1.2670816675303826,0.007235909966119225,
3736477,4892.0,100.0,4.062652503934058,0.0241389436403816,32.77430716987247,1.2379443101293608,1.274498,0.6941522212517779,0.043179619743924536,
3744043,4970.0,99.0,9.909308704930766,0.012718743907681684,114.7110440045796,0.6795940767631876,1.1244516000000002,1.168402571136827,0.014799515603997391,
3747777,4675.0,100.0,4.4044083247091255,0.014687448509175027,46.392976198119364,0.7050826385827449,1.390481,1.0264178010697038,0.035085870844684335,
3747860,4835.0,100.0,4.084703430557779,0.014137891403855019,37.72684795500649,0.9611089930538697,1.3580370000000002,0.9918236742873032,0.030866555463656575,
3748691,4954.0,100.0,4.070962117830612,0.015385801865191341,40.58677777346315,0.3611746194773424,1.3389645,0.9097605424455112,0.03025580237090464,
3758458,5139.0,100.0,5.838815746837404,0.0158700603012516,73.22788011012341,1.8402478779056821,1.2809057,1.0685307246612177,0.03431567325083529,
3760337,4899.0,100.0,4.301446679996723,0.01425212174481194,41.44837730336514,0.5446665075490493,1.3662376,0.8164963341775155,0.033198953510839124,
3835996,4952.0,100.0,5.048649912846444,0.0632518801931874,47.608735387745895,0.9934570644149048,1.3403502,0.8958829909776791,0.07581598901825876,
3847071,4763.0,80.0,6.14311771121627,0.012326051392753444,63.70832278771015,0.6072547248323801,1.3143005,1.0962481717053776,0.020178667993326568,
3847697,4728.0,100.0,4.8517257565452026,0.016377485764849098,48.275805251903705,0.6518456828421151,1.3603716,1.0854634261093017,0.033376549661367494,
3849027,4965.0,100.0,3.978975119134632,0.08813449193685853,25.968233100905014,0.3459652841902834,1.2366657,0.5645519974275565,0.12938453210225398,
3860176,5132.0,100.0,6.6191759657682825,0.018677705652037968,80.54986557329136,0.5048432810467673,1.2680273000000002,1.0736056376401293,0.03435185797426221,
3869326,4806.0,80.0,4.564512619310653,0.08276349327492794,48.23338202540693,2.9933824015315738,1.3418055,0.6706768842077468,0.06513092872643544,
3934458,4741.0,100.0,4.217750170081971,0.018281059349601225,37.99331483906752,1.0502647673738856,1.275053,0.9707140563648988,0.03583182462615858,
3937217,4853.0,100.0,3.7814612683176354,0.05385574392466563,29.281292474604783,4.077983285545173,1.3245001,0.7259902714059343,0.10716584790149386,
3938291,5173.0,100.0,9.313050219789773,0.017881559185831897,114.24075816828699,1.3703835600223044,1.2044334,1.1815286099120692,0.023247468263503882,
3942203,4708.0,100.0,4.185987624911602,0.06634271484958898,37.06716356778585,0.6101327433421453,1.3529177,0.6892222103979723,0.08277209266574688,
3955590,4707.0,100.0,2.750905977036621,0.03217061477144112,23.36988283659906,0.8887416671571238,1.4838839,0.6126024082374361,0.08906162071972984,
4036007,4844.0,100.0,4.351211872289141,0.01925856268844805,39.775210323104744,0.8095360061786359,1.3027153,0.9789839053559126,0.03965301240702257,
4036300,4877.0,100.0,4.298304613842617,0.02336948906353297,40.2123123076614,1.0928064097258527,1.2673826,1.0123699261260857,0.04452509569918989,
4039306,4943.0,100.0,4.101379325863127,0.017633163478447234,37.34974166282496,0.3299599446315362,1.3119831,1.0153532871310005,0.03637776347264443,
4040211,4823.0,100.0,4.199909791407935,0.0213580790282748,39.88827909309962,1.01631110541436,1.3285961000000002,1.0118976199478842,0.04770017490857192,
4041405,4552.0,100.0,2.534853520864917,0.00835591869610708,19.64290625306192,1.286966524692536,1.4338932,0.8628472169953469,0.03127456777017623,
4042951,5081.0,100.0,4.286193256748769,0.03160157764947247,33.85369980426961,0.9088717991562304,1.2851963,0.6768699109423685,0.05848752454932465,
4056266,4982.0,80.0,7.404223777367567,0.01526865858445614,92.49255479592743,1.240950377563692,1.2476807,1.0490173331649408,0.02574388022867946,
4057744,4593.0,100.0,2.9269074071405723,0.024512633590835886,27.25133206152585,0.5083627474947221,1.434639,0.7508558346563989,0.07496950556371984,
4136374,4869.0,100.0,5.072041294049254,0.017725422373424227,53.41834085245291,1.1882702346115648,1.2772808,0.9928331075070608,0.03647118477378592,
4139784,4703.0,100.0,4.811823588377349,0.018509269230724268,49.396604653065346,0.8219911420365413,1.396368,1.0125080032867877,0.039738218417783584,
4139914,4768.0,100.0,4.2171296767114494,0.08634901976630527,38.133649832894,0.5958147201998827,1.2747641,0.6541142912367025,0.08166250347487175,
4140726,4768.0,100.0,4.944065049527452,0.017516683156994617,53.19974774925306,0.8234101088771055,1.4519691,1.0758583641395447,0.03775736284417197,
4141815,4827.0,100.0,4.580874690401383,0.01596308112206435,46.572125890443104,0.6700335840313301,1.3517208,0.9683012363787592,0.03537267868796906,
4143460,4871.0,100.0,4.276597923419075,0.016977882505511573,42.35676376878768,0.3779593256566685,1.3591805,0.9334965121665616,0.039609954414239534,
4164910,4864.0,100.0,4.317010165503978,0.06423153436925544,41.62896487822322,0.37192266434303534,1.3151474,0.5902310249280813,0.07776856410734584,
4168909,4946.0,100.0,11.622502461608992,0.008009115990907922,145.48206978438674,0.6340468806628792,1.2782383,1.2365392786699156,0.008634266332231966,
4169130,4965.0,100.0,4.306057106321162,0.017679744420903358,41.27317473355203,0.6808713630605077,1.334302,0.8189112663651873,0.04093405318954985,
4241369,4912.0,100.0,5.6439832218590045,0.14825352061460828,64.08762912474255,1.2437064579573691,1.2619705,1.0930298407375243,0.03927795574432369,
4243796,4659.0,100.0,4.320971802162833,0.016809165028451645,39.36076878426492,0.53300448388935,1.401247,0.8327708614566847,0.03567509263467561,
4243803,4646.0,100.0,1.8972656631494311,0.02194001644719201,21.257793161373023,2.692632170016952,1.4300861,0.52216447796659,0.08359653953325955,
4244973,4989.0,100.0,4.731893860452023,0.011404641148749395,56.452606586219254,0.8768151130804043,1.3181524,0.9887388673740438,0.0284729836741956,
4262505,4981.0,100.0,7.963168519880158,0.012530344743583388,91.17593820944113,0.6280224849192848,1.1625204,1.1246633092138725,0.018048099410294505,
4269391,4703.0,100.0,4.1448315102636935,0.01599138719898674,41.71153721931649,0.41851054938871,1.3517351,0.9301108965641064,0.038662688482989205,
4271039,4846.0,100.0,5.153530859939089,0.013399141357819831,46.587889911238285,0.2522953818313312,1.2730064,1.0765551031085088,0.02486469869250152,
4275625,4884.0,100.0,3.737344515742045,0.01933778790538021,33.66441557590488,0.4948174004666548,1.4130726,0.9543799588285724,0.04602209806202928,
4279700,4709.0,100.0,3.4936210693794654,0.01577092721460871,32.5559522607985,0.7686343493802976,1.443964,0.9968052334095924,0.04320582020248948,
4345370,4872.0,100.0,4.034317604011027,0.01811766705223184,32.05731958638481,0.4465325901119179,1.2688007,1.0314253940141855,0.03288056870661521,
4346319,4815.0,100.0,4.634750030495754,0.015942573030817808,49.00310844827257,0.5532323927845475,1.3386211,0.8229529976603004,0.03741434399719778,
4346893,4610.0,100.0,3.889497708526858,0.02439603089493758,35.84839241470843,0.8858239977265931,1.4148846000000002,0.7514363807642747,0.09108873508671056,
4378473,4737.0,100.0,2.8211668898714666,0.014882767678317643,24.31844524425185,0.14669739363165313,1.3670692,0.593961177427515,0.05581329321540685,
4445711,4825.0,100.0,4.3694522926799335,0.03103557216816677,38.01127444169903,0.4050644298715831,1.2662191,0.7554963004727058,0.06686920548112503,
4448636,4611.0,100.0,3.9786136463995487,0.016365344958858774,37.222693357806,0.9776702228808922,1.4671965,0.9311796138992632,0.03805711649936272,
4469602,4850.0,100.0,3.4952668925685284,0.016881956801676257,34.58286271352472,0.4170646471666473,1.3134747,0.9622489787667046,0.05314265255186335,
4475934,4942.0,100.0,4.407352279453396,0.022043583160940017,43.019447652329454,0.4632394820169026,1.322341,0.8314998055804442,0.04414929553978625,
4543229,4517.0,100.0,3.1438628273195732,0.01828853505766737,26.17206148132588,0.4960644515458057,1.4726124,0.9759663014409994,0.04730334692378313,
4545474,4600.0,100.0,3.8965985492102826,0.011989137966387451,40.124933885094364,0.694742641596612,1.4470577,0.9750783735173836,0.03068230264979288,
4546625,4676.0,100.0,3.95277289393306,0.07132147282966428,34.947851836800155,0.7768358303359939,1.4956303,0.9423394180462654,0.05016293821442935,
4548564,4622.0,100.0,6.009524572880725,0.016262181257538533,59.10732321432085,0.453645579084295,1.4347849,1.1037196380781291,0.026843462030319842,
4569298,4669.0,100.0,4.1176099047540085,0.0224118493583414,38.71812510076688,0.8630962539890171,1.3961983,0.9415907775617718,0.05121088243030847,
4570120,5288.0,100.0,7.341158073832277,0.01841327420051808,91.19755260518623,1.4019510085755655,1.2054768,1.0927828403264848,0.031742273796654064,
4570555,5150.0,100.0,14.785301353366425,0.02288755845845714,194.4948343149461,1.9383094911036949,1.2111797,1.2667237070189024,0.020539420983213368,
4575645,4794.0,100.0,4.4130086538498325,0.021021488559094692,40.412891545865094,0.3950648547805322,1.3231096000000002,0.9502784123885022,0.04034938554643114,
4633907,4783.0,100.0,3.788041212267327,0.02361781387395601,32.11546815734369,0.8232350746842219,1.3510704,0.5950889255120951,0.04658166611598347,
4638317,4646.0,100.0,3.3968586869530517,0.014597594960563898,30.042238523850674,1.7175192786082647,1.4368258,0.9848015891962478,0.036584331158486916,
4640537,4718.0,100.0,4.082302724548511,0.06386710538264961,36.63740203961436,0.6564393806443363,1.493947,0.6646342298823589,0.07334104355028792,
4659706,4683.0,100.0,3.722571498323785,0.011795493180609906,40.48679911127029,0.8450408282508448,1.4218025,1.0121640617719694,0.032978437266906635,
4662939,4942.0,100.0,5.497604201159165,0.0660853944878439,69.58212442246267,0.9134661506804562,1.299408,0.567423463581908,0.10054666330888018,
4755467,4903.0,100.0,4.406420538017287,0.045660291753480735,40.11636057435869,0.9026807508486812,1.2518568,0.70264463517091,0.07079907988238987,
4760954,4825.0,100.0,4.7769844248961375,0.01726787620641046,48.153599467941675,0.7865483382812428,1.3614292,0.8230258283340319,0.037329842774474264,
4764420,4836.0,100.0,4.312544527418207,0.02063235828863164,42.54470934870507,0.6545023529154648,1.3755693000000002,0.968681806783639,0.04715005101878583,
4814198,4833.0,100.0,4.8219916893154515,0.08686591205720308,53.35418994533376,1.5149653430463736,1.2881632,1.011878711775288,0.035359288621825524,
4843143,4710.0,100.0,3.958487715620605,0.062155789613281616,34.615062242746106,0.6392787159209057,1.339304,0.7429963670173345,0.10786645877085717,
4902701,4641.0,100.0,4.118680374150683,0.016879636582041613,37.078926210365694,0.29596169441679976,1.411376,1.0611084766730283,0.03770726040498384,
4906950,4657.0,100.0,5.201616369212045,0.014738357869049425,54.71837301312846,0.5592772086794753,1.3842831,1.104540569676271,0.029469959049371,
4930906,4655.0,100.0,3.8832937709619584,0.017684462974164594,34.13731648444509,0.7392133775709446,1.3919382,0.9022687228700452,0.03705149098389365,
4933594,4697.0,100.0,4.072354727517984,0.01961759596252844,36.106758809604884,0.5035827323511057,1.3783646,0.9631577256039812,0.03606583289048471,
4937011,4730.0,100.0,4.125131541665104,0.028207244089204494,31.994513754134392,0.3634465422213076,1.4342232,0.7251388660301059,0.055616366843577236,
4937204,4810.0,100.0,4.4164872310771,0.016357109361324618,41.755495889042,0.9278987901343924,1.2877693,1.0131253418502566,0.034724062802552136,
4937257,4594.0,100.0,4.108416316324086,0.036379143090949466,36.65416372721841,0.5565809800670962,1.472269,0.973834250551643,0.0632426134076397,
4937576,4545.0,100.0,3.572356532785877,0.014650739112325171,34.80051295753904,0.4407481366794563,1.5021906,0.8308715817962964,0.03637949103859334,
4937770,4925.0,100.0,7.7922582431664225,0.09070733204239098,90.73126633458484,7.590049046967452,1.3219023,1.09763595677249,0.11149104734830118,
4991033,4679.0,100.0,5.260516743659914,0.01789075883803459,49.84468805960352,0.6565673438626334,1.3781928999999995,1.0623703214910434,0.0324343344210315,
4991732,4862.0,100.0,8.560426321580852,0.016426804624310343,108.11591119285649,1.223530003546628,1.376854,1.1522788280679532,0.024490391400872502,
4995788,4836.0,100.0,13.55637317241418,0.004164416619957478,171.58294882667832,0.26944232816765634,1.3236370000000002,1.254037829949614,0.003667830799695904,
5017711,4728.0,100.0,4.107099961922138,0.02717500672329232,36.74003416037015,0.3211030736652951,1.3951721,0.9843910926229318,0.058113401375241014,
5023732,4565.0,100.0,3.1591044588433923,0.01299928044210219,29.19700381639218,0.6743742294498531,1.4681063,0.7066116771000849,0.03918427025786237,
5023845,4838.0,100.0,8.942063747754071,0.013168171897503632,111.36080736619058,1.7333315996087393,1.3509245,1.1639093165827683,0.018555442910898282,
5023889,4646.0,100.0,5.353268162214258,0.010405098377960886,54.919936088198526,0.7642608795584279,1.4190149,1.0689200785278683,0.0184128243618088,
5023931,4707.0,100.0,4.8919070496821675,0.02367216262072258,53.23773574941646,0.8968392927562618,1.4132853,1.0163689593681855,0.054717195794179885,
5023953,4772.0,100.0,4.7286135571743415,0.015548935591363387,51.304021380707255,0.8520405203930821,1.3686256,0.9779107706824096,0.03679231953510753,
5024043,4832.0,100.0,5.5858435978451135,0.01574002148090203,56.28131968928397,0.7474187098444602,1.3582249,1.0917471020533362,0.029690494936507324,
5024143,4876.0,100.0,9.689302759915677,0.0259719452826328,125.41343647724199,2.0671112579230524,1.339282,1.1567280045659405,0.03441448116189694,
5024240,4943.0,100.0,12.012386997718757,0.026540243563365703,160.93728246062668,1.9997213432965282,1.3105812,1.2109067803085811,0.029354023741336555,
5024272,4568.0,100.0,2.040371514158566,0.023152400157111286,19.194294099212424,2.094904368721581,1.4466523999999998,0.485664532065031,0.09621856754070564,
5024297,4619.0,100.0,4.5647464777843725,0.017554215187739253,47.90998774779813,0.5556836885676297,1.423173,1.0221701769524136,0.04088755481404699,
5024312,4795.0,100.0,8.094155208640709,0.01847947005730877,100.4593800884681,1.664842462071718,1.3551207,1.156326959366412,0.028179398363641806,
5024327,4849.0,100.0,4.696698825495137,0.016055175468746796,48.1496668203629,0.7721327602852064,1.3702402,1.0070194336610592,0.03354596406986243,
5024404,4684.0,100.0,4.851854816563252,0.015936199858601174,50.067444828829785,0.6286003048758602,1.4121819,0.8101225761815392,0.034140794497819094,
5024405,4714.0,100.0,8.278660336695518,0.014126825220879269,101.4836422485844,1.1391456667591555,1.3799218999999998,1.1339137883373798,0.02078768868493564,
5024414,4996.0,100.0,6.466493229217432,0.021596714734231533,83.55537365175118,2.0334878222854944,1.2665833999999998,1.0247901716477326,0.04321241274908599,
5024512,4740.0,100.0,6.652565487920059,0.015636075468305144,76.75218350717465,1.6937643615996834,1.3597174,1.129403050344415,0.026836128424109984,
5024583,4609.0,100.0,3.929805422898016,0.014958437558820538,38.47428572857448,0.25699544526371554,1.4554443,0.8425089007361998,0.04018236073202437,
5024601,4678.0,100.0,3.732347753989856,0.018403081736866108,36.82201739975345,0.9419057362916804,1.3993473,0.7559507458315203,0.049171777200858025,
5024750,4595.0,160.0,1.779861776766414,0.02038792205211704,18.411213046123965,0.32091614838758004,1.5437098,0.8069818290997366,0.09023176744452877,
5024967,4749.0,100.0,4.705979067312639,0.020945822372865568,50.16027780343377,1.01405101489636,1.3911037,0.9828350181025768,0.04736878826704705,
5083936,5000.0,100.0,4.19803815120437,0.02725026254874541,37.27343053223662,0.4835091663989104,1.2332344,0.9657690078122172,0.05696075654182975,
5084662,5020.0,100.0,4.512860432962802,0.01990805290893105,44.16273547894309,1.3980855312205982,1.258297,1.0303341249781184,0.042125774275385997,
5104949,4745.0,100.0,3.1917065054068976,0.034779202862031955,23.857204176757026,0.2455443676539755,1.3916101,0.5158360862256375,0.08340405309188936,
5111940,4718.0,100.0,5.1675330811837314,0.017624773135450855,57.31373609248504,0.2844563298463996,1.3976707,1.0480934313135344,0.036693579550226785,
5111949,4776.0,100.0,4.832978633670303,0.11782826933337542,51.53192844110733,0.7382844456000761,1.3708029,0.972217388510148,0.06306872473426517,
5112072,4901.0,100.0,10.068880264704896,0.011194645759702304,127.7232142541634,1.2815602668465047,1.3215132,1.1809415431706356,0.014271025224544818,
5112288,4787.0,100.0,4.771685321917758,0.01966133525501279,49.975142382496,1.0818698682349748,1.38451,0.9609224158041308,0.04266601426159522,
5112361,4869.0,100.0,6.149260381440215,0.011424733373583074,72.4720416913612,0.9444217056053787,1.2964764,1.1043783973540129,0.022475247554736955,
5112373,4729.0,100.0,4.6498794787390905,0.010042334461997536,46.75517782898096,0.7697831351856266,1.3859463,0.8776916857869325,0.017292585770807944,
5112387,4746.0,100.0,4.758432544735036,0.061095665499205865,49.13946808128312,1.0460276219288822,1.3879137,0.7670090831351868,0.09863181043218938,
5112401,4720.0,100.0,4.075665437396411,0.041271600001261184,39.33485719892821,0.3863581114572199,1.3841143,0.7731398122388763,0.0833435849954331,
5112467,4785.0,100.0,4.732396838911375,0.02061527026254195,48.17237766204297,0.4661652704555514,1.3748226,0.9647928864314488,0.04352050925159612,
5112491,4782.0,100.0,4.691955188579081,0.018640846602933525,47.4740237723906,0.5632892741837097,1.3589964,0.9436917759224256,0.04048191600495865,
5112730,4733.0,100.0,4.54767223850603,0.01842525548640816,45.024051853596106,0.3951423630865669,1.3860159,0.9704734663787988,0.04241554340196757,
5112744,4643.0,100.0,4.407472903022539,0.02237810380057637,44.287501877040825,1.355244980130948,1.4407768,0.9909835117737176,0.0523812040350049,
5112786,4249.0,100.0,1.2421721886094892,0.03916579803326026,9.423009313422126,1.613054670030004,1.6727371,0.5204630285277871,0.17186865848619667,
5112880,4497.0,100.0,2.804308533071927,0.03462828866166556,26.98806468944309,0.4493094367398687,1.5010319,0.6752336039994316,0.09348708885825048,
5112938,4756.0,100.0,4.778339957060181,0.012548495893817345,48.34282483273096,0.6848026690812787,1.382204,0.8500630947014748,0.02511331730281952,
5112948,4643.0,100.0,4.281386768794857,0.0125025219399153,43.86800451566886,0.6213749524500045,1.4462166,0.9973867242059145,0.02917228556652751,
5112950,4756.0,100.0,4.323024350264962,0.02320330000781956,45.774990878389644,1.0038213328938357,1.413064,0.993705472505534,0.0578113112316323,
5112974,4650.0,100.0,4.3777607248418935,0.013078484043627105,42.73349790212749,0.3296172221999534,1.3777733,0.8002479457996172,0.02620922831719736,
5113041,4587.0,100.0,3.991459826299068,0.0152595458478455,39.37357814852895,0.3379537267041464,1.4600697,0.930856495598064,0.03752775059255853,
5113441,4837.0,100.0,11.725818312107243,0.022982707060771542,158.1869869309391,2.271656916464366,1.3322783,1.2453729041781672,0.02699949981249261,
5167473,4948.0,100.0,4.080225793154739,0.018419559306484867,33.67705181346298,0.5942580888597959,1.290247,0.8045842108680182,0.02587729085902513,
5168382,5113.0,100.0,16.9889880643214,0.007178500030507352,220.26061302425325,0.5639446240665649,1.1263246999999998,1.3362188172701752,0.005548970727286551,
5168713,4770.0,100.0,4.785154276353423,0.018161324647839816,43.55976417553328,0.258854863553843,1.3563795,1.0279887561433498,0.033257539614872544,
5172229,4903.0,100.0,4.4532920359204,0.005748177515195518,42.085158471928345,0.5256629050628341,1.3039207,0.8811735964053001,0.01125962479767656,
5196152,4877.0,100.0,7.34563354926596,0.009606453959417838,82.57130768301724,0.5691455115780499,1.2609558,1.1609952101406409,0.014530924602882078,
5200152,4849.0,100.0,4.703903919437937,0.019393770826183317,48.25368398925878,0.6434767243307249,1.3369751,0.9971042831346744,0.04257781584210946,
5282875,5054.0,100.0,4.730911629788626,0.018252261893644928,50.92059799363275,0.7359164479266269,1.1958971,0.9652453301566348,0.042402713429821104,
5283798,4850.0,100.0,5.3033455842347506,0.01725948087354201,58.69073578977351,0.2301529802227904,1.314208,1.0267823508612897,0.03482041540206826,
5283958,5042.0,100.0,5.241840927362438,0.024422236012271892,58.38686207194385,0.5098289317266094,1.2514133,1.0170018604945583,0.05250027679386216,
5285357,4722.0,100.0,4.045238516029377,0.0256066745514354,35.51783891144511,0.4860687280583811,1.3592567,0.7727931261086193,0.05611250658920147,
5287610,4721.0,100.0,6.168832444389179,0.014436282659129331,62.757914133133184,0.35491749404702233,1.3542805,1.0921845467775746,0.023516614955087282,
5288607,4946.0,100.0,5.689062635469271,0.01635612926016039,64.49302418513409,0.6040079997279477,1.2547588,0.9979170072367852,0.03142022799991734,
5288716,4940.0,100.0,4.255430871463362,0.01708469053144723,38.577248486445725,0.5531910313498329,1.293066,0.8106337341552995,0.034015159580427716,
5339823,5085.0,100.0,4.330705938442081,0.027149908180748028,45.82069157916776,0.9759755024224326,1.2564831,0.7865724904613179,0.0652581819252428,
5374118,4905.0,100.0,5.620342937418367,0.022834915851781545,65.37507172452175,1.8690770603892268,1.290535,1.0601696348352967,0.04829404530003156,
5426041,4532.0,100.0,5.013154631758207,0.011469074031039028,52.02819955136193,0.6345692001573761,1.3893061000000002,1.078647854401743,0.023669355376008342,
5512777,4757.0,100.0,3.5995940095747825,0.08733375634638829,30.68358474954115,2.9231302006824773,1.3021088,0.5747961066892066,0.13193214278594625,
5514079,4635.0,100.0,7.793952618957076,0.009608433723019337,88.24300350902867,0.7575905346699585,1.368474,1.1882395780112862,0.013625999152075186,
5514974,4762.0,100.0,4.134945220768787,0.023312627726605584,35.99375562777083,0.4349378383685973,1.3652306,0.7717015044525775,0.04362188464181466,
5517442,5008.0,100.0,3.880286689453652,0.1805772988077832,37.77409803248485,0.8773300807791244,1.2290115,0.9837867327863544,0.06313625010460694,
5597965,4853.0,100.0,5.541907449376904,0.012834510290300916,58.04247263188525,0.995751571766668,1.309166,1.1135933980120414,0.022775852119793605,
5598789,5130.0,100.0,5.434337503921956,0.01794840211402926,60.07625524209017,0.531631383578187,1.2592106,1.0057908927209815,0.03694831516517172,
5599763,4616.0,100.0,3.819011855698279,0.012555356410366205,33.07459431947156,0.3139765013506022,1.4262028,0.7999420630747178,0.025997346908418317,
5602545,4920.0,100.0,4.257459455856801,0.015326084867348657,38.07368312117735,0.2491392389126723,1.2653427,0.8478574419403594,0.03081488977267166,
5685000,4912.0,100.0,3.934234280563977,0.026978657942495758,33.828529914128126,1.0147831385553552,1.284317,0.8758320857026873,0.0568517322634145,
5689343,5242.0,100.0,7.997149898837532,0.019380359664453284,102.038683446439,1.2152268200048653,1.1814108,1.101812079085322,0.03112505252795683,
5689606,4734.0,100.0,4.576046336270278,0.014786437350378543,47.69550926726797,0.6002085130771064,1.340066,0.5232520081218175,0.0347180067184964,
5770923,5038.0,100.0,6.996455125522232,0.01921921245777458,86.97072684691834,1.1152424298894204,1.2283459,1.0939485857156253,0.03365085907873788,
5772710,4638.0,100.0,3.9083401549269374,0.059983057782109876,35.107394546981624,1.887764937873556,1.4107485,0.5596037409646812,0.06579004961796425,
5774568,4862.0,100.0,9.627626238166338,0.0005756577189339751,114.04936307194968,0.25718623068272706,1.3137789,1.0824105735660614,0.0006843196442373192,
5857618,4779.0,100.0,6.332360577626411,0.018581914736239824,73.39404877415032,1.1863968928741144,1.3628159,1.0437431681182747,0.034380576653995736,
5858034,4862.0,100.0,4.386637658919683,0.01805642419546772,41.63491471989854,1.5990918506354461,1.2506628,1.008334531056175,0.038450590351981166,
5858947,5247.0,100.0,14.601215184135905,0.007907546597262005,172.97264200232,0.4583451031764554,1.1105738,1.2278005509864505,0.00640939534641638,
5859492,4748.0,100.0,4.115973680323648,0.017349512248076238,38.11058115084786,0.553106343531617,1.3764466999999998,0.7708799128225741,0.038870049218854175,
5860093,4883.0,100.0,5.534333965742909,0.014669164409349731,51.78172979547758,0.5808314244438897,1.2757359,1.112107200644005,0.02388027745812571,
5940060,4755.0,100.0,5.667441958701682,0.015749203021211855,55.974521676896494,1.0794890742425416,1.2526836,1.0942317495092948,0.025979687522877604,
6101471,4939.0,100.0,9.236475367440317,0.016336272641096272,108.49891698465204,0.7740748005487887,1.2210026000000005,1.1545764827496503,0.020682009736348927,
6103934,5003.0,100.0,8.420324296167161,0.012026301058005728,104.04929846059055,1.1658455138200663,1.1994943999999998,1.1157399864584765,0.01757770727862029,
6104786,4996.0,100.0,13.888378350034245,0.010249138559230708,170.77177472770316,0.4229012878849261,1.1909493999999998,1.247828862264983,0.009066812842519978,
6117517,4734.0,80.0,10.117381873311588,0.008839425369260745,122.41426969604734,0.2913365990725296,1.2922649,1.2198679146787819,0.010606220063972271,
6181896,5075.0,100.0,6.4896894218172845,0.01922204024083518,72.74565043247414,0.8380126951931146,1.1930122,1.06872501483584,0.032160609332728574,
6185790,4656.0,100.0,4.646460472411695,0.01837162123782177,44.8303621473375,0.5984213405602681,1.3575611,1.0512217259900591,0.03732407235916424,
6188215,5203.0,100.0,8.744093361949789,0.021614072364867454,115.94044938391129,1.0137220980246582,1.1498803999999998,1.125240017435672,0.032656095421312765,
6191288,4827.0,100.0,3.2189123723443305,0.028078261264977256,24.601111626084727,1.5187887585148374,1.3395138,0.7409187834893421,0.04115697611161173,
6192043,5228.0,100.0,8.483751743541339,0.015875282367739274,114.35095511466395,1.5127445407576798,1.1722078000000002,1.1119947238268786,0.025785338895484955,
6192431,4641.0,100.0,4.117992428102864,0.07597663695729895,37.825535887164115,0.8035761603052265,1.3523912,0.6983263379158471,0.08539983742990548,
6262706,4915.0,100.0,5.690187849983974,0.022486441253621425,61.77610435068308,1.023154348791639,1.258234,1.067241384511771,0.043720311760389714,
6262867,4571.0,100.0,3.718866049263703,0.01868732108631788,32.62947461498794,0.510061936437765,1.3626966,1.0220855546737049,0.043615141748166386,
6263410,5064.0,100.0,8.324513518957037,0.018926870968989817,109.93158393992115,0.8150371851306843,1.189229,1.102625274344294,0.030150928129094038,
6264398,5031.0,100.0,4.043564709828466,0.02700786975752889,34.15874201498512,0.7426607853884661,1.302372,0.7089178246298837,0.05293102971494967,
6271732,5020.0,100.0,4.055313988634088,0.030104756374938813,31.37441882288473,0.4817955358935429,1.2197924,0.8149821046862783,0.05483889621942789,
6273063,4670.0,100.0,3.6605165027117272,0.022497531920522285,35.08307978847803,0.8828044269023216,1.4083633,0.7733704314580859,0.06004445998566371,
6343222,4741.0,100.0,7.38361255252662,0.0117658847091886,81.09400590996854,0.30011485239635505,1.3833771,1.1219663339451464,0.017953746139515392,
6345474,4629.0,100.0,4.046660348219528,0.02628194132696127,35.9341307344981,0.4676459496027725,1.3602953000000002,0.9710576277230001,0.05579178205446799,
6346443,4860.0,100.0,4.322142946922959,0.02345368273855275,37.354173772790304,0.5367461531319186,1.2911491000000002,0.7474259388042666,0.04648484712166402,
6423690,5050.0,100.0,4.060624845905041,0.025955420151506203,36.05979980251446,0.5117565123416448,1.1975355,0.9461998756055052,0.04653996859956217,
6424157,4921.0,100.0,8.874258536485641,0.011597096091327865,102.77300065395391,1.0264729245059954,1.280158,1.1796125436258278,0.015182773791394875,
